Date,Home,Score,Away,Result,W,D,L,Pts,Poss,Gls,Ast,CrdY,CrdR,GlsPer90,AstPer90,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,GA,GA90,SoTA,Saves,Save%,CS,CS%,Cmp%,KP,1/3,Prog,SCA,SCA90,PassLiveSCA,DribSCA,ShSCA,DefSCA,GCA,GCA90,PassLiveGCA,DribGCA,ShGCA,DefGCA,TklW,Blocks,Int,Err,Live,Miscon,MP_1_Home,Min_1_Home,MP_2_Home,Min_2_Home,Gls_2_Home,Ast_2_Home,GlsPer90_2_Home,AstPer90_2_Home,MP_3_Home,Min_3_Home,Gls_3_Home,Ast_3_Home,GlsPer90_3_Home,AstPer90_3_Home,MP_4_Home,Min_4_Home,Gls_4_Home,Ast_4_Home,GlsPer90_4_Home,AstPer90_4_Home,MP_5_Home,Min_5_Home,Gls_5_Home,Ast_5_Home,GlsPer90_5_Home,AstPer90_5_Home,MP_6_Home,Min_6_Home,Gls_6_Home,Ast_6_Home,GlsPer90_6_Home,AstPer90_6_Home,MP_7_Home,Min_7_Home,Gls_7_Home,Ast_7_Home,GlsPer90_7_Home,AstPer90_7_Home,MP_8_Home,Min_8_Home,Gls_8_Home,Ast_8_Home,GlsPer90_8_Home,AstPer90_8_Home,MP_9_Home,Min_9_Home,Gls_9_Home,Ast_9_Home,GlsPer90_9_Home,AstPer90_9_Home,MP_10_Home,Min_10_Home,Gls_10_Home,Ast_10_Home,GlsPer90_10_Home,AstPer90_10_Home,MP_11_Home,Min_11_Home,Gls_11_Home,Ast_11_Home,GlsPer90_11_Home,AstPer90_11_Home,MP_1_Away,Min_1_Away,MP_2_Away,Min_2_Away,Gls_2_Away,Ast_2_Away,GlsPer90_2_Away,AstPer90_2_Away,MP_3_Away,Min_3_Away,Gls_3_Away,Ast_3_Away,GlsPer90_3_Away,AstPer90_3_Away,MP_4_Away,Min_4_Away,Gls_4_Away,Ast_4_Away,GlsPer90_4_Away,AstPer90_4_Away,MP_5_Away,Min_5_Away,Gls_5_Away,Ast_5_Away,GlsPer90_5_Away,AstPer90_5_Away,MP_6_Away,Min_6_Away,Gls_6_Away,Ast_6_Away,GlsPer90_6_Away,AstPer90_6_Away,MP_7_Away,Min_7_Away,Gls_7_Away,Ast_7_Away,GlsPer90_7_Away,AstPer90_7_Away,MP_8_Away,Min_8_Away,Gls_8_Away,Ast_8_Away,GlsPer90_8_Away,AstPer90_8_Away,MP_9_Away,Min_9_Away,Gls_9_Away,Ast_9_Away,GlsPer90_9_Away,AstPer90_9_Away,MP_10_Away,Min_10_Away,Gls_10_Away,Ast_10_Away,GlsPer90_10_Away,AstPer90_10_Away,MP_11_Away,Min_11_Away,Gls_11_Away,Ast_11_Away,GlsPer90_11_Away,AstPer90_11_Away
2019-04-27,Crystal Palace,0 - 0,Everton,D,-1.000,-2.000,3.000,-5.000,-6.500,-5.000,-1.000,2.000,-2.000,-0.130,-0.020,-5.000,-22.000,-4.200,-0.130,-0.570,-0.020,-0.040,7.000,0.180,28.000,21.000,0.030,-2.000,-5.200,0.300,14.000,-196.000,-131.000,40.000,1.050,56.000,11.000,-5.000,-2.000,8.000,0.210,-4.000,-4.000,-1.000,2.000,4.000,137.000,-3.000,4.000,-1224.000,-107.000,20,1754,36,3195,3,2,0.08,0.06,10,663,0,1,0.00,0.14,35,3134,0,3,0.00,0.09,13,1111,0,0,0.00,0.00,38,3420,12,2,0.32,0.05,29,1416,1,2,0.06,0.13,31,1899,0,2,0.00,0.09,38,3058,3,6,0.09,0.18,34,3036,10,5,0.30,0.15,16,814,1,1,0.11,0.11,38,3420,33,2969,1,2,0.03,0.06,32,2612,2,2,0.07,0.07,35,2965,4,4,0.12,0.12,29,2558,2,2,0.07,0.07,38,3117,13,6,0.38,0.17,33,2822,0,2,0.00,0.06,14,834,0,1,0.00,0.11,34,2116,1,3,0.04,0.13,35,1784,6,2,0.30,0.10,35,2665,13,1,0.44,0.03
2019-04-27,Brighton,1 - 1,Newcastle Utd,D,-3.000,0.000,3.000,-9.000,2.200,-6.000,-9.000,4.000,2.000,-0.160,-0.240,-64.000,-37.000,-4.600,-1.680,-0.970,-0.010,0.010,12.000,0.320,20.000,11.000,-0.012,-4.000,-10.500,2.100,-11.000,1.000,-25.000,-43.000,-1.130,-57.000,-5.000,6.000,-10.000,-6.000,-0.160,-14.000,2.000,-1.000,-1.000,10.000,-92.000,-119.000,-3.000,176.000,23.000,34,3060,14,1131,0,1,0.00,0.08,35,3087,5,1,0.15,0.03,36,3151,2,1,0.06,0.03,22,1752,0,1,0.00,0.05,30,2485,1,1,0.04,0.04,18,940,1,1,0.10,0.10,25,1864,3,3,0.14,0.14,15,795,0,1,0.00,0.11,23,881,3,0,0.31,0.00,38,2508,13,1,0.47,0.04,38,3420,26,1990,0,0,0.00,0.00,24,1999,4,1,0.18,0.05,36,2928,2,8,0.06,0.25,19,1484,0,1,0.00,0.06,18,1101,0,3,0.00,0.25,16,948,1,1,0.09,0.09,25,1859,1,4,0.05,0.19,28,1493,1,0,0.06,0.00,32,2603,11,7,0.38,0.24,37,2917,12,2,0.37,0.06
2019-04-28,Leicester City,3 - 0,Arsenal,W,-6.000,0.000,6.000,-18.000,-6.900,-21.000,-18.000,-13.000,3.000,-0.560,-0.480,44.000,16.000,0.200,1.160,0.420,-0.060,-0.160,-3.000,-0.080,-36.000,-36.000,-0.058,2.000,5.200,-4.900,6.000,-104.000,-249.000,6.000,0.160,-65.000,5.000,12.000,7.000,-38.000,-1.000,-39.000,3.000,1.000,1.000,52.000,106.000,69.000,-2.000,-2958.000,-1.000,38,3420,36,3240,0,4,0.00,0.11,24,1996,1,0,0.05,0.00,35,3123,2,6,0.06,0.17,31,2596,3,0,0.10,0.00,36,2831,7,7,0.22,0.22,13,1086,3,4,0.25,0.33,38,3296,2,0,0.05,0.00,9,595,0,0,0.00,0.00,34,2726,18,4,0.59,0.13,27,1625,2,2,0.11,0.11,32,2836,25,2198,1,2,0.04,0.08,16,987,1,1,0.09,0.09,31,2611,2,0,0.07,0.00,24,1887,0,5,0.00,0.24,34,2382,2,2,0.08,0.08,29,2498,4,2,0.14,0.07,25,1641,6,4,0.33,0.22,35,2502,13,8,0.47,0.29,36,2726,22,5,0.73,0.17,35,1970,3,6,0.14,0.27
2019-04-28,Burnley,0 - 1,Manchester City,L,-21.000,5.000,16.000,-58.000,-26.600,-48.000,-39.000,31.000,0.000,-1.260,-1.030,-320.000,-133.000,-4.600,-8.420,-3.500,-0.020,0.000,45.000,1.180,123.000,80.000,-0.082,-12.000,-31.500,-18.200,-256.000,-1206.000,-1089.000,-565.000,-14.870,-487.000,-59.000,-18.000,-8.000,-97.000,-2.560,-86.000,-9.000,4.000,-2.000,-10.000,304.000,27.000,9.000,-13260.000,47.000,19,1710,21,1750,0,0,0.00,0.00,38,3243,0,1,0.00,0.03,35,3086,3,1,0.09,0.03,38,3420,0,2,0.00,0.05,37,3312,1,2,0.03,0.05,32,2063,3,0,0.13,0.00,34,2824,2,7,0.06,0.22,21,1591,3,5,0.17,0.28,37,2388,12,2,0.45,0.08,38,2588,10,2,0.35,0.07,38,3420,33,2779,1,1,0.03,0.03,17,1224,1,0,0.07,0.00,35,3057,3,3,0.09,0.09,14,1151,0,3,0.00,0.23,31,2137,6,3,0.25,0.13,36,2854,7,7,0.22,0.22,33,2401,6,8,0.22,0.30,34,2771,17,9,0.55,0.29,33,2459,21,8,0.77,0.29,31,1867,10,10,0.48,0.48
2019-04-28,Manchester Utd,1 - 1,Chelsea,D,-2.000,0.000,2.000,-6.000,-8.300,4.000,-12.000,26.000,4.000,0.100,-0.320,-79.000,23.000,9.200,-2.080,0.610,0.020,-0.040,15.000,0.390,49.000,43.000,0.033,-9.000,-23.700,-5.000,-91.000,-440.000,-315.000,-164.000,-4.320,-159.000,-2.000,1.000,2.000,-3.000,-0.080,-6.000,1.000,3.000,1.000,-52.000,104.000,26.000,1.000,-5760.000,6.000,38,3420,30,2601,1,1,0.03,0.03,12,638,0,0,0.00,0.00,30,2569,2,2,0.07,0.07,29,2591,1,4,0.03,0.14,35,3006,13,9,0.39,0.27,22,1403,2,3,0.13,0.19,28,2436,1,0,0.04,0.00,22,1289,3,2,0.21,0.14,32,2136,12,0,0.51,0.00,33,2334,10,6,0.39,0.23,36,3240,33,2871,1,0,0.03,0.00,31,2759,2,4,0.07,0.13,38,3402,1,5,0.03,0.13,36,3238,3,2,0.08,0.06,37,3156,2,0,0.06,0.00,36,3092,4,4,0.12,0.12,32,1735,0,2,0.00,0.10,14,1085,5,0,0.41,0.00,37,2923,16,15,0.49,0.46,32,2097,3,6,0.13,0.26
2019-05-03,Everton,2 - 0,Burnley,W,4.000,2.000,-6.000,14.000,10.300,10.000,2.000,-19.000,3.000,0.260,0.050,134.000,45.000,0.500,3.530,1.180,-0.010,-0.040,-22.000,-0.580,-71.000,-51.000,-0.012,6.000,15.700,6.700,90.000,307.000,418.000,211.000,5.560,140.000,35.000,12.000,8.000,15.000,0.400,13.000,9.000,0.000,0.000,111.000,-149.000,55.000,-4.000,3808.000,95.000,38,3420,33,2969,1,2,0.03,0.06,32,2612,2,2,0.07,0.07,35,2965,4,4,0.12,0.12,29,2558,2,2,0.07,0.07,38,3117,13,6,0.38,0.17,33,2822,0,2,0.00,0.06,14,834,0,1,0.00,0.11,34,2116,1,3,0.04,0.13,35,1784,6,2,0.30,0.10,35,2665,13,1,0.44,0.03,19,1710,21,1750,0,0,0.00,0.00,38,3243,0,1,0.00,0.03,35,3086,3,1,0.09,0.03,38,3420,0,2,0.00,0.05,37,3312,1,2,0.03,0.05,29,1752,3,6,0.15,0.31,16,720,0,1,0.00,0.12,34,2824,2,7,0.06,0.22,37,2388,12,2,0.45,0.08,38,2588,10,2,0.35,0.07
2019-05-04,Bournemouth,1 - 0,Tottenham,W,-10.000,4.000,6.000,-26.000,-12.100,-11.000,-4.000,3.000,-2.000,-0.290,-0.110,-99.000,-34.000,0.100,-2.610,-0.890,-0.010,-0.010,31.000,0.810,18.000,-11.000,-0.149,-3.000,-7.900,-5.100,-67.000,-419.000,-198.000,-175.000,-4.600,-119.000,-21.000,-19.000,-8.000,-5.000,-0.130,-4.000,-1.000,-5.000,3.000,-98.000,15.000,0.000,-2.000,-5234.000,15.000,2,180,31,2786,1,1,0.03,0.03,38,3411,4,0,0.11,0.00,25,2066,1,1,0.04,0.04,6,403,0,0,0.00,0.00,30,2506,2,0,0.07,0.00,19,797,1,1,0.11,0.11,38,3166,7,14,0.20,0.40,30,2528,14,9,0.50,0.32,35,2961,12,3,0.36,0.09,33,2970,4,111,0,0,0.00,0.00,27,2276,1,3,0.04,0.12,26,1798,0,3,0.00,0.15,34,2922,0,0,0.00,0.00,23,1942,1,1,0.05,0.05,20,1506,3,0,0.18,0.00,29,2330,0,3,0.00,0.12,25,1825,5,3,0.25,0.15,35,2774,8,12,0.26,0.39,31,2039,12,6,0.53,0.26,32,2121,10,0,0.42,0.00
2019-05-04,Wolves,1 - 0,Fulham,W,9.000,4.000,-13.000,31.000,-1.700,13.000,11.000,3.000,-1.000,0.340,0.290,32.000,6.000,-0.900,0.840,0.160,0.020,0.070,-35.000,-0.920,-81.000,-46.000,0.037,4.000,10.500,-1.000,-5.000,23.000,-17.000,-10.000,-0.270,-24.000,-8.000,1.000,6.000,21.000,0.550,16.000,-4.000,1.000,0.000,7.000,16.000,-10.000,0.000,-1187.000,-13.000,37,3329,38,3144,4,5,0.11,0.14,34,3060,1,0,0.03,0.00,36,3167,4,0,0.11,0.00,38,3420,0,0,0.00,0.00,33,2771,1,1,0.03,0.03,35,3007,4,3,0.12,0.09,38,3032,1,8,0.03,0.24,19,1467,2,0,0.12,0.00,38,3111,13,7,0.38,0.20,33,2355,9,5,0.34,0.19,29,2610,26,2047,0,0,0.00,0.00,26,2250,0,1,0.00,0.04,28,1948,0,1,0.00,0.05,28,2345,0,1,0.00,0.04,31,2588,2,0,0.07,0.00,31,2194,1,1,0.04,0.04,22,1517,0,0,0.00,0.00,35,2300,2,6,0.08,0.23,37,3280,11,3,0.30,0.08,16,1251,5,3,0.36,0.22
2019-05-04,West Ham,3 - 0,Southampton,W,6.000,-5.000,-1.000,13.000,4.800,7.000,6.000,-14.000,-2.000,0.180,0.160,-46.000,-3.000,2.600,-1.210,-0.080,0.030,0.050,-10.000,-0.260,21.000,29.000,0.104,0.000,0.000,5.000,-16.000,-50.000,60.000,-42.000,-1.110,-18.000,-14.000,-5.000,-4.000,13.000,0.340,5.000,1.000,4.000,-3.000,-8.000,-57.000,-25.000,-5.000,1719.000,-7.000,38,3420,23,2013,1,0,0.04,0.00,33,2970,1,0,0.03,0.00,15,1086,1,0,0.08,0.00,23,1759,0,1,0.00,0.05,10,686,1,1,0.13,0.13,24,1128,0,1,0.00,0.08,31,2291,5,5,0.20,0.20,28,1990,10,4,0.45,0.18,33,2103,6,4,0.26,0.17,17,609,0,1,0.00,0.15,1,90,24,1700,1,0,0.05,0.00,24,2160,1,0,0.04,0.00,25,2151,0,1,0.00,0.04,23,1712,2,1,0.11,0.05,16,793,0,0,0.00,0.00,29,1432,3,2,0.19,0.13,21,1613,1,1,0.06,0.06,31,2760,4,3,0.13,0.10,26,1272,5,1,0.35,0.07,24,1651,7,3,0.38,0.16
2019-05-04,Cardiff City,2 - 3,Crystal Palace,L,-4.000,-3.000,7.000,-15.000,-9.400,-15.000,-13.000,8.000,-1.000,-0.390,-0.340,-80.000,-24.000,-0.400,-2.110,-0.640,-0.010,-0.010,16.000,0.430,45.000,28.000,-0.009,-2.000,-5.300,-14.600,-88.000,-245.000,-437.000,-205.000,-5.390,-166.000,-28.000,-6.000,-5.000,-38.000,-1.000,-16.000,-3.000,-1.000,-3.000,-55.000,-25.000,17.000,-5.000,-5490.000,-45.000,38,3420,20,1544,0,0,0.00,0.00,30,2639,0,1,0.00,0.03,34,3039,1,3,0.03,0.09,38,3376,0,1,0.00,0.03,28,2266,1,1,0.04,0.04,20,985,4,1,0.37,0.09,32,2569,5,4,0.18,0.14,14,445,1,0,0.20,0.00,29,1817,3,2,0.15,0.10,27,1424,5,2,0.32,0.13,20,1754,7,552,1,0,0.16,0.00,10,663,0,1,0.00,0.14,35,3134,0,3,0.00,0.09,13,1111,0,0,0.00,0.00,38,3420,12,2,0.32,0.05,38,3058,3,6,0.09,0.18,38,3009,6,4,0.18,0.12,34,3036,10,5,0.30,0.15,20,1181,1,2,0.08,0.15,11,750,5,0,0.60,0.00
2019-05-04,Newcastle Utd,2 - 3,Liverpool,L,-18.000,2.000,16.000,-52.000,-21.300,-45.000,-22.000,18.000,0.000,-1.180,-0.580,-135.000,-74.000,-5.600,-3.560,-1.950,-0.050,-0.090,26.000,0.680,39.000,20.000,-0.082,-10.000,-26.400,-11.900,-124.000,-839.000,-984.000,-279.000,-7.340,-213.000,-31.000,-18.000,-1.000,-85.000,-2.230,-56.000,-11.000,-2.000,-1.000,34.000,236.000,132.000,-5.000,-9484.000,-70.000,38,3420,26,1990,0,0,0.00,0.00,24,1999,4,1,0.18,0.05,32,2745,0,1,0.00,0.03,36,2928,2,8,0.06,0.25,18,1101,0,3,0.00,0.25,18,1302,0,1,0.00,0.07,25,1859,1,4,0.05,0.19,28,1493,1,0,0.06,0.00,32,2603,11,7,0.38,0.24,37,2917,12,2,0.37,0.06,38,3420,38,3384,4,2,0.11,0.05,13,986,1,0,0.09,0.00,36,3216,0,11,0.00,0.31,29,2462,1,12,0.04,0.44,28,2017,1,2,0.04,0.09,35,2725,3,0,0.10,0.00,32,1987,1,3,0.05,0.14,36,3077,22,1,0.64,0.03,38,3250,22,8,0.61,0.22,18,509,2,1,0.35,0.18
2019-05-05,Huddersfield,1 - 1,Manchester Utd,D,-16.000,-2.000,18.000,-50.000,-7.500,-45.000,-27.000,-19.000,0.000,-1.180,-0.710,-118.000,-94.000,-11.400,-3.100,-2.470,-0.060,-0.100,22.000,0.580,8.000,-16.000,-0.106,-2.000,-5.200,-7.000,-101.000,-313.000,-454.000,-265.000,-6.970,-227.000,-29.000,-10.000,5.000,-77.000,-2.030,-52.000,-11.000,-8.000,-1.000,75.000,64.000,131.000,0.000,-3097.000,-30.000,31,2778,32,2716,1,1,0.03,0.03,29,2057,0,2,0.00,0.09,37,3260,1,0,0.03,0.00,28,2055,0,1,0.00,0.04,29,2367,0,1,0.00,0.04,21,1412,1,0,0.06,0.00,29,2330,3,1,0.12,0.04,30,2081,2,0,0.09,0.00,13,877,3,0,0.31,0.00,22,986,1,1,0.09,0.09,38,3420,30,2601,1,1,0.03,0.03,18,1263,0,1,0.00,0.07,30,2569,2,2,0.07,0.07,29,2591,1,4,0.03,0.14,35,3006,13,9,0.39,0.27,28,2436,1,0,0.04,0.00,16,867,2,0,0.21,0.00,20,880,1,3,0.10,0.31,22,1289,3,2,0.21,0.14,33,2334,10,6,0.39,0.23
2019-05-05,Chelsea,3 - 0,Watford,W,7.000,1.000,-8.000,22.000,15.700,10.000,13.000,-30.000,-4.000,0.270,0.340,163.000,39.000,-2.900,4.290,1.020,-0.030,-0.030,-20.000,-0.520,-53.000,-37.000,0.001,9.000,23.700,11.300,170.000,757.000,657.000,367.000,9.660,336.000,11.000,9.000,-4.000,32.000,0.850,28.000,-2.000,3.000,-1.000,-15.000,-92.000,-41.000,-6.000,9304.000,-39.000,36,3240,31,2759,2,4,0.07,0.13,8,617,0,0,0.00,0.00,38,3402,1,5,0.03,0.13,36,3238,3,2,0.08,0.06,37,3156,2,0,0.06,0.00,36,3092,4,4,0.12,0.12,32,1735,0,2,0.00,0.10,14,1085,5,0,0.41,0.00,37,2923,16,15,0.49,0.46,31,1778,8,2,0.40,0.10,38,3420,26,1927,0,0,0.00,0.00,36,3096,3,0,0.09,0.00,29,2049,1,1,0.04,0.04,28,2393,3,6,0.11,0.23,9,270,0,0,0.00,0.00,35,3062,5,6,0.15,0.18,32,2418,2,4,0.07,0.15,30,2066,10,5,0.44,0.22,32,2545,9,5,0.32,0.18,33,2815,6,1,0.19,0.03
2019-05-05,Arsenal,1 - 1,Brighton,D,12.000,-2.000,-10.000,34.000,15.400,34.000,28.000,12.000,-2.000,0.900,0.740,95.000,59.000,7.300,2.500,1.550,0.060,0.110,-9.000,-0.240,20.000,27.000,0.072,1.000,2.700,8.600,75.000,384.000,629.000,183.000,4.810,212.000,13.000,-3.000,7.000,67.000,1.760,66.000,3.000,-2.000,0.000,-39.000,-115.000,-12.000,3.000,6333.000,-15.000,32,2836,25,2198,1,2,0.04,0.08,14,938,0,0,0.00,0.00,22,1861,1,3,0.05,0.15,31,2611,2,0,0.07,0.00,24,1735,5,2,0.26,0.10,34,2382,2,2,0.08,0.08,29,2498,4,2,0.14,0.07,25,1641,6,4,0.33,0.22,35,2502,13,8,0.47,0.29,36,2726,22,5,0.73,0.17,34,3060,14,1131,0,1,0.00,0.08,35,3087,5,1,0.15,0.03,36,3151,2,1,0.06,0.03,22,1752,0,1,0.00,0.05,30,2485,1,1,0.04,0.04,28,1774,0,0,0.00,0.00,25,1864,3,3,0.14,0.14,19,1020,0,0,0.00,0.00,38,2508,13,1,0.47,0.04,35,2463,1,5,0.04,0.18
2019-05-06,Manchester City,1 - 0,Leicester City,W,17.000,-5.000,-12.000,46.000,16.700,43.000,37.000,-16.000,-4.000,1.130,0.980,172.000,73.000,2.000,4.520,1.920,0.050,0.110,-25.000,-0.650,-63.000,-39.000,0.059,10.000,26.300,10.100,144.000,924.000,736.000,314.000,8.260,289.000,24.000,14.000,-7.000,80.000,2.110,72.000,2.000,-1.000,1.000,-93.000,-204.000,-82.000,-1.000,8763.000,-51.000,38,3420,33,2779,1,1,0.03,0.03,17,1224,1,0,0.07,0.00,35,3057,3,3,0.09,0.09,14,1151,0,3,0.00,0.23,31,2137,6,3,0.25,0.13,36,2854,7,7,0.22,0.22,33,2401,6,8,0.22,0.30,13,335,1,0,0.27,0.00,34,2771,17,9,0.55,0.29,33,2459,21,8,0.77,0.29,38,3420,36,3240,0,4,0.00,0.11,24,1996,1,0,0.05,0.00,35,3123,2,6,0.06,0.17,31,2596,3,0,0.10,0.00,36,2831,7,7,0.22,0.22,13,1086,3,4,0.25,0.33,38,3296,2,0,0.05,0.00,9,595,0,0,0.00,0.00,34,2726,18,4,0.59,0.13,27,1625,2,2,0.11,0.11
2019-05-12,Manchester Utd,0 - 2,Cardiff City,L,9.000,5.000,-14.000,32.000,18.900,32.000,20.000,9.000,3.000,0.840,0.520,109.000,99.000,13.300,2.870,2.610,0.040,-0.010,-15.000,-0.400,-32.000,-11.000,0.039,-3.000,-7.900,19.400,113.000,570.000,738.000,280.000,7.360,266.000,18.000,0.000,7.000,60.000,1.580,40.000,8.000,3.000,2.000,-43.000,-104.000,-67.000,-4.000,8864.000,34.000,38,3420,18,1263,0,1,0.00,0.07,24,2127,1,0,0.04,0.00,30,2569,2,2,0.07,0.07,16,1013,0,2,0.00,0.18,35,3006,13,9,0.39,0.27,15,599,1,1,0.15,0.15,16,867,2,0,0.21,0.00,33,2334,10,6,0.39,0.23,27,1663,4,2,0.22,0.11,3,117,0,0,0.00,0.00,38,3420,20,1544,0,0,0.00,0.00,30,2639,0,1,0.00,0.03,34,3039,1,3,0.03,0.09,38,3376,0,1,0.00,0.03,11,561,0,0,0.00,0.00,28,2266,1,1,0.04,0.04,20,985,4,1,0.37,0.09,19,753,1,1,0.12,0.12,29,1817,3,2,0.15,0.10,27,1424,5,2,0.32,0.13
2019-05-12,Brighton,1 - 4,Manchester City,L,-23.000,7.000,16.000,-62.000,-25.200,-56.000,-47.000,17.000,3.000,-1.470,-1.240,-311.000,-148.000,-9.500,-8.180,-3.890,-0.050,-0.060,37.000,0.970,79.000,48.000,-0.073,-13.000,-34.200,-13.800,-225.000,-1204.000,-1116.000,-503.000,-13.230,-436.000,-42.000,-23.000,-7.000,-109.000,-2.870,-99.000,-8.000,2.000,-2.000,80.000,213.000,25.000,0.000,-12138.000,67.000,34,3060,14,1131,0,1,0.00,0.08,35,3087,5,1,0.15,0.03,36,3151,2,1,0.06,0.03,22,1752,0,1,0.00,0.05,18,940,1,1,0.10,0.10,28,1774,0,0,0.00,0.00,25,1864,3,3,0.14,0.14,30,1837,2,6,0.10,0.29,19,1020,0,0,0.00,0.00,38,2508,13,1,0.47,0.04,38,3420,33,2779,1,1,0.03,0.03,17,1224,1,0,0.07,0.00,35,3057,3,3,0.09,0.09,14,1151,0,3,0.00,0.23,31,2137,6,3,0.25,0.13,36,2854,7,7,0.22,0.22,33,2401,6,8,0.22,0.30,34,2771,17,9,0.55,0.29,33,2459,21,8,0.77,0.29,27,1343,7,4,0.47,0.27
2019-05-12,Liverpool,2 - 0,Wolves,W,14.000,-2.000,-12.000,40.000,14.800,40.000,20.000,-34.000,1.000,1.050,0.530,98.000,66.000,6.400,2.580,1.740,0.050,0.090,-24.000,-0.630,-45.000,-27.000,0.076,12.000,31.600,5.800,87.000,612.000,729.000,210.000,5.530,151.000,30.000,8.000,5.000,64.000,1.680,41.000,8.000,4.000,3.000,-19.000,-151.000,-61.000,6.000,6776.000,85.000,38,3420,38,3384,4,2,0.11,0.05,36,3216,0,11,0.00,0.31,22,1537,1,0,0.06,0.00,29,2462,1,12,0.04,0.44,28,2017,1,2,0.04,0.09,35,2725,3,0,0.10,0.00,32,1987,1,3,0.05,0.14,36,3077,22,1,0.64,0.03,38,3250,22,8,0.61,0.22,12,371,3,1,0.73,0.24,37,3329,38,3144,4,5,0.11,0.14,34,3060,1,0,0.03,0.00,36,3167,4,0,0.11,0.00,38,3420,0,0,0.00,0.00,33,2771,1,1,0.03,0.03,35,3007,4,3,0.12,0.09,38,3032,1,8,0.03,0.24,19,1467,2,0,0.12,0.00,38,3111,13,7,0.38,0.20,33,2355,9,5,0.34,0.19
2019-05-12,Southampton,1 - 1,Huddersfield,D,6.000,5.000,-11.000,23.000,-3.100,24.000,14.000,17.000,-1.000,0.630,0.370,83.000,34.000,2.000,2.180,0.890,0.030,0.100,-11.000,-0.290,-7.000,2.000,0.019,2.000,5.200,-1.800,51.000,77.000,26.000,136.000,3.580,81.000,21.000,20.000,1.000,34.000,0.900,26.000,3.000,3.000,3.000,17.000,30.000,-36.000,8.000,-1226.000,29.000,12,1080,24,1700,1,0,0.05,0.00,24,2160,1,0,0.04,0.00,25,2151,0,1,0.00,0.04,23,1712,2,1,0.11,0.05,31,2136,1,0,0.04,0.00,26,1945,7,0,0.32,0.00,31,2760,4,3,0.13,0.10,26,1272,5,1,0.35,0.07,24,1651,7,3,0.38,0.16,38,3270,6,4,0.17,0.11,1,90,15,1141,0,0,0.00,0.00,32,2716,1,1,0.03,0.03,37,3260,1,0,0.03,0.00,29,2367,0,1,0.00,0.04,21,1412,1,0,0.06,0.00,29,2330,3,1,0.12,0.04,30,2081,2,0,0.09,0.00,11,715,1,0,0.13,0.00,13,877,3,0,0.31,0.00,22,986,1,1,0.09,0.09
2019-05-12,Fulham,0 - 4,Newcastle Utd,L,-5.000,-4.000,9.000,-19.000,8.200,-8.000,-9.000,13.000,0.000,-0.210,-0.240,5.000,2.000,0.100,0.140,0.050,-0.020,-0.070,33.000,0.870,87.000,53.000,-0.031,-6.000,-15.700,7.100,42.000,204.000,272.000,79.000,2.080,86.000,9.000,9.000,-10.000,0.000,0.000,-1.000,7.000,-3.000,-2.000,-22.000,-101.000,-61.000,-1.000,3895.000,-2.000,29,2610,26,2250,0,1,0.00,0.04,28,1948,0,1,0.00,0.05,28,2345,0,1,0.00,0.04,15,1131,0,0,0.00,0.00,31,2588,2,0,0.07,0.00,31,2194,1,1,0.04,0.04,22,1517,0,0,0.00,0.00,35,2300,2,6,0.08,0.23,37,3280,11,3,0.30,0.08,16,476,1,0,0.19,0.00,38,3420,26,1990,0,0,0.00,0.00,24,1999,4,1,0.18,0.05,32,2745,0,1,0.00,0.03,36,2928,2,8,0.06,0.25,16,948,1,1,0.09,0.09,29,2166,0,0,0.00,0.00,25,1859,1,4,0.05,0.19,28,1493,1,0,0.06,0.00,32,2603,11,7,0.38,0.24,37,2917,12,2,0.37,0.06
2019-05-12,Crystal Palace,5 - 3,Bournemouth,W,1.000,1.000,-2.000,4.000,-1.800,-7.000,-10.000,-2.000,1.000,-0.190,-0.260,55.000,-15.000,-7.000,1.450,-0.390,-0.030,-0.040,-17.000,-0.450,-10.000,4.000,0.078,2.000,5.300,-0.900,37.000,-15.000,-63.000,110.000,2.890,58.000,23.000,18.000,3.000,-8.000,-0.210,-13.000,-1.000,2.000,0.000,154.000,137.000,89.000,9.000,-233.000,-36.000,20,1754,7,552,1,0,0.16,0.00,36,3195,3,2,0.08,0.06,35,3134,0,3,0.00,0.09,13,1111,0,0,0.00,0.00,38,3420,12,2,0.32,0.05,29,1416,1,2,0.06,0.13,38,3058,3,6,0.09,0.18,38,3009,6,4,0.18,0.12,34,3036,10,5,0.30,0.15,11,750,5,0,0.60,0.00,2,180,31,2786,1,1,0.03,0.03,38,3411,4,0,0.11,0.00,25,2066,1,1,0.04,0.04,4,111,0,0,0.00,0.00,6,403,0,0,0.00,0.00,30,2506,2,0,0.07,0.00,19,797,1,1,0.11,0.11,38,3166,7,14,0.20,0.40,30,2528,14,9,0.50,0.32,35,2961,12,3,0.36,0.09
