Date,Home,Score,Away,Result,W,D,L,Pts,Poss,Gls,Ast,CrdY,CrdR,GlsPer90,AstPer90,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,GA,GA90,SoTA,Saves,Save%,CS,CS%,Cmp%,KP,1/3,Prog,SCA,SCA90,PassLiveSCA,DribSCA,ShSCA,DefSCA,GCA,GCA90,PassLiveGCA,DribGCA,ShGCA,DefGCA,TklW,Blocks,Int,Err,Live,Miscon
2019-12-03,Burnley,1 - 4,Manchester City,L,-11.000000,6.000000,5.000000,-27.000000,-25.500000,-59.000000,-39.000000,3.000000,-4.000000,-1.550000,-1.030000,-346.000000,-122.000000,-1.400000,-9.100000,-3.210000,-0.030000,-0.070000,15.000000,0.400000,52.000000,39.000000,0.010000,-2.000000,-5.200000,-17.900000,-295.000000,-1138.000000,-1191.000000,-659.000000,-17.340000,-547.000000,-68.000000,-26.000000,-3.000000,-102.000000,-2.680000,-73.000000,-11.000000,-7.000000,-2.000000,-25.000000,268.000000,25.000000,-14.000000,-13120.000000,74.000000
2019-12-04,Wolves,2 - 0,West Ham,W,5.000000,5.000000,-10.000000,20.000000,4.300000,0.000000,-2.000000,-3.000000,1.000000,0.000000,-0.060000,39.000000,-15.000000,-6.600000,1.030000,-0.390000,-0.010000,0.030000,-22.000000,-0.580000,-58.000000,-44.000000,-0.005000,6.000000,15.800000,3.500000,9.000000,43.000000,-942.000000,46.000000,1.220000,6.000000,30.000000,4.000000,13.000000,5.000000,0.130000,-6.000000,2.000000,2.000000,5.000000,-47.000000,-25.000000,-28.000000,-10.000000,1617.000000,46.000000
2019-12-04,Manchester Utd,2 - 1,Tottenham,W,2.000000,1.000000,-3.000000,7.000000,4.000000,9.000000,4.000000,-11.000000,-3.000000,0.240000,0.100000,89.000000,45.000000,2.600000,2.340000,1.180000,-0.020000,-0.060000,-11.000000,-0.290000,-47.000000,-38.000000,-0.020000,5.000000,13.100000,2.700000,74.000000,220.000000,219.000000,196.000000,5.160000,171.000000,2.000000,-4.000000,-6.000000,15.000000,0.400000,21.000000,-4.000000,-11.000000,0.000000,-86.000000,-28.000000,41.000000,-4.000000,1308.000000,41.000000
2019-12-04,Leicester City,2 - 0,Watford,W,10.000000,-2.000000,-8.000000,28.000000,15.100000,30.000000,27.000000,-37.000000,0.000000,0.790000,0.710000,123.000000,67.000000,6.200000,3.240000,1.760000,0.040000,0.080000,-23.000000,-0.600000,-40.000000,-14.000000,0.075000,4.000000,10.500000,9.200000,111.000000,349.000000,350.000000,235.000000,6.190000,180.000000,22.000000,5.000000,-7.000000,61.000000,1.610000,57.000000,5.000000,-2.000000,-1.000000,49.000000,-23.000000,-2.000000,1.000000,5851.000000,21.000000
2019-12-04,Southampton,2 - 1,Norwich City,W,10.000000,1.000000,-11.000000,31.000000,0.000000,26.000000,14.000000,-13.000000,1.000000,0.680000,0.370000,88.000000,45.000000,3.700000,2.320000,1.190000,0.040000,0.100000,-15.000000,-0.390000,-38.000000,-22.000000,0.003000,4.000000,10.500000,-6.000000,34.000000,100.000000,121.000000,93.000000,2.450000,29.000000,14.000000,2.000000,12.000000,32.000000,0.840000,11.000000,7.000000,6.000000,0.000000,49.000000,-19.000000,25.000000,4.000000,-1138.000000,35.000000
2019-12-04,Chelsea,2 - 1,Aston Villa,W,11.000000,-2.000000,-9.000000,31.000000,16.800000,29.000000,14.000000,-10.000000,-1.000000,0.770000,0.370000,166.000000,64.000000,1.700000,4.370000,1.690000,0.010000,0.030000,-13.000000,-0.340000,-60.000000,-48.000000,-0.098000,2.000000,5.300000,9.100000,92.000000,591.000000,486.000000,228.000000,6.000000,190.000000,17.000000,19.000000,-3.000000,41.000000,1.070000,30.000000,3.000000,4.000000,0.000000,61.000000,-149.000000,14.000000,-20.000000,9481.000000,66.000000
2019-12-04,Liverpool,5 - 2,Everton,W,19.000000,-7.000000,-12.000000,50.000000,14.200000,41.000000,37.000000,-38.000000,-2.000000,1.070000,0.980000,120.000000,67.000000,4.600000,3.150000,1.760000,0.040000,0.090000,-23.000000,-0.600000,-38.000000,-20.000000,0.067000,6.000000,15.800000,6.100000,120.000000,701.000000,557.000000,209.000000,5.500000,217.000000,27.000000,-17.000000,-3.000000,74.000000,1.940000,52.000000,9.000000,0.000000,1.000000,-48.000000,-107.000000,-33.000000,0.000000,7519.000000,-14.000000
2019-12-05,Sheffield Utd,0 - 2,Newcastle Utd,L,3.000000,1.000000,-4.000000,10.000000,4.500000,-2.000000,-4.000000,-3.000000,-1.000000,-0.050000,-0.100000,-44.000000,-18.000000,-1.100000,-1.160000,-0.470000,0.000000,0.020000,-19.000000,-0.500000,-49.000000,-31.000000,0.025000,2.000000,5.300000,-0.400000,-27.000000,233.000000,305.000000,-43.000000,-1.130000,-15.000000,-11.000000,-2.000000,-5.000000,-2.000000,-0.060000,2.000000,2.000000,0.000000,-3.000000,-1.000000,-20.000000,-33.000000,1.000000,2017.000000,-35.000000
2019-12-05,Arsenal,1 - 2,Brighton,L,5.000000,0.000000,-5.000000,15.000000,1.800000,21.000000,11.000000,29.000000,3.000000,0.550000,0.290000,-55.000000,7.000000,5.900000,-1.450000,0.180000,0.060000,0.120000,-6.000000,-0.160000,25.000000,29.000000,0.100000,1.000000,2.600000,2.300000,-42.000000,30.000000,-61.000000,-76.000000,-2.000000,-76.000000,8.000000,1.000000,3.000000,22.000000,0.580000,18.000000,-1.000000,7.000000,7.000000,-36.000000,-17.000000,-55.000000,-2.000000,65.000000,-26.000000
2019-12-07,Everton,3 - 1,Chelsea,W,-7.000000,4.000000,3.000000,-17.000000,-11.500000,-27.000000,-14.000000,16.000000,3.000000,-0.710000,-0.370000,-154.000000,-55.000000,-0.600000,-4.050000,-1.450000,-0.010000,-0.040000,2.000000,0.050000,30.000000,30.000000,0.086000,0.000000,0.000000,-7.100000,-137.000000,-449.000000,-261.000000,-285.000000,-7.500000,-282.000000,-7.000000,8.000000,8.000000,-44.000000,-1.150000,-33.000000,-3.000000,0.000000,-1.000000,-26.000000,12.000000,11.000000,1.000000,-7377.000000,16.000000
2019-12-07,Watford,0 - 0,Crystal Palace,D,-3.000000,0.000000,3.000000,-9.000000,-2.000000,6.000000,1.000000,18.000000,1.000000,0.160000,0.020000,38.000000,-2.000000,-3.400000,1.000000,-0.050000,0.000000,0.030000,14.000000,0.360000,-3.000000,-11.000000,-0.041000,-1.000000,-2.600000,-3.500000,34.000000,27.000000,-54.000000,108.000000,2.840000,103.000000,-9.000000,13.000000,12.000000,-1.000000,-0.030000,-5.000000,-3.000000,2.000000,5.000000,-1.000000,-51.000000,34.000000,-1.000000,-680.000000,-62.000000
2019-12-07,Bournemouth,0 - 3,Liverpool,L,-23.000000,4.000000,19.000000,-65.000000,-19.600000,-45.000000,-45.000000,40.000000,2.000000,-1.180000,-1.190000,-201.000000,-106.000000,-7.700000,-5.280000,-2.790000,-0.040000,-0.060000,32.000000,0.840000,75.000000,47.000000,-0.031000,-10.000000,-26.300000,-8.400000,-169.000000,-834.000000,-747.000000,-346.000000,-9.110000,-281.000000,-41.000000,-7.000000,-11.000000,-81.000000,-2.130000,-63.000000,-9.000000,2.000000,-2.000000,-26.000000,222.000000,42.000000,4.000000,-8647.000000,44.000000
2019-12-07,Tottenham,5 - 0,Burnley,W,1.000000,2.000000,-3.000000,5.000000,10.800000,15.000000,9.000000,17.000000,3.000000,0.390000,0.240000,55.000000,31.000000,3.000000,1.440000,0.820000,0.020000,0.030000,-3.000000,-0.080000,13.000000,18.000000,0.045000,-7.000000,-18.400000,10.400000,64.000000,364.000000,467.000000,141.000000,3.710000,138.000000,28.000000,-5.000000,3.000000,23.000000,0.600000,12.000000,9.000000,7.000000,-2.000000,105.000000,-52.000000,7.000000,6.000000,5687.000000,4.000000
2019-12-07,Manchester City,1 - 2,Manchester Utd,L,8.000000,-9.000000,1.000000,15.000000,10.700000,35.000000,26.000000,-9.000000,4.000000,0.920000,0.690000,202.000000,46.000000,-4.200000,5.320000,1.210000,0.030000,0.100000,-1.000000,-0.030000,-18.000000,-19.000000,-0.035000,4.000000,10.500000,4.800000,157.000000,554.000000,505.000000,322.000000,8.470000,238.000000,38.000000,35.000000,6.000000,64.000000,1.680000,40.000000,6.000000,11.000000,4.000000,6.000000,-188.000000,-73.000000,12.000000,6125.000000,-119.000000
2019-12-08,Aston Villa,1 - 4,Leicester City,L,-9.000000,0.000000,9.000000,-27.000000,-13.700000,-25.000000,-16.000000,27.000000,-2.000000,-0.660000,-0.420000,-80.000000,-35.000000,-1.800000,-2.110000,-0.920000,-0.020000,-0.060000,26.000000,0.680000,49.000000,18.000000,-0.092000,-6.000000,-15.800000,-6.800000,-37.000000,-346.000000,-302.000000,-114.000000,-3.000000,-76.000000,-28.000000,-13.000000,-1.000000,-45.000000,-1.180000,-41.000000,-2.000000,2.000000,-2.000000,-90.000000,124.000000,-55.000000,16.000000,-6129.000000,-59.000000
2019-12-08,Newcastle Utd,2 - 1,Southampton,W,-4.000000,4.000000,0.000000,-8.000000,-10.700000,-13.000000,-3.000000,11.000000,-1.000000,-0.340000,-0.080000,-100.000000,-42.000000,-2.000000,-2.630000,-1.110000,0.000000,0.010000,-2.000000,-0.050000,27.000000,27.000000,0.055000,2.000000,5.200000,0.000000,-40.000000,-219.000000,-364.000000,-149.000000,-3.930000,-79.000000,-17.000000,-9.000000,-15.000000,-10.000000,-0.260000,2.000000,-7.000000,-2.000000,0.000000,-90.000000,-56.000000,-2.000000,-9.000000,-3098.000000,-61.000000
2019-12-08,Norwich City,1 - 2,Sheffield Utd,L,-9.000000,-6.000000,15.000000,-33.000000,6.200000,-11.000000,-7.000000,5.000000,1.000000,-0.290000,-0.190000,56.000000,15.000000,-0.600000,1.470000,0.390000,-0.040000,-0.130000,36.000000,0.940000,60.000000,26.000000,-0.083000,-8.000000,-21.000000,6.400000,33.000000,-114.000000,-62.000000,99.000000,2.610000,65.000000,14.000000,9.000000,8.000000,-20.000000,-0.520000,-15.000000,-2.000000,-4.000000,3.000000,42.000000,95.000000,10.000000,4.000000,2219.000000,61.000000
2019-12-08,Brighton,2 - 2,Wolves,D,-6.000000,0.000000,6.000000,-18.000000,3.900000,-14.000000,-10.000000,-2.000000,0.000000,-0.370000,-0.260000,3.000000,-5.000000,-1.300000,0.080000,-0.130000,-0.030000,-0.070000,14.000000,0.370000,44.000000,34.000000,0.008000,-4.000000,-10.500000,1.700000,0.000000,76.000000,1193.000000,1.000000,0.020000,35.000000,-28.000000,3.000000,-7.000000,-23.000000,-0.610000,-9.000000,-3.000000,-6.000000,-4.000000,-14.000000,23.000000,36.000000,15.000000,1689.000000,29.000000
2019-12-09,West Ham,1 - 3,Arsenal,L,-4.000000,-5.000000,9.000000,-17.000000,-10.000000,-7.000000,1.000000,-24.000000,-4.000000,-0.180000,0.030000,13.000000,13.000000,2.000000,0.340000,0.340000,-0.020000,-0.080000,14.000000,0.370000,-11.000000,-19.000000,-0.103000,-3.000000,-7.900000,-7.500000,33.000000,-149.000000,-190.000000,29.000000,0.760000,35.000000,-10.000000,-8.000000,-9.000000,-4.000000,-0.100000,-3.000000,2.000000,-3.000000,-8.000000,97.000000,19.000000,47.000000,-3.000000,-3371.000000,-49.000000
2019-12-14,Liverpool,2 - 0,Watford,W,24.000000,-7.000000,-17.000000,65.000000,20.900000,48.000000,48.000000,-42.000000,-2.000000,1.260000,1.270000,175.000000,108.000000,10.100000,4.600000,2.840000,0.060000,0.100000,-31.000000,-0.810000,-59.000000,-34.000000,0.038000,6.000000,15.800000,10.500000,149.000000,846.000000,830.000000,273.000000,7.190000,229.000000,31.000000,2.000000,-6.000000,87.000000,2.290000,65.000000,12.000000,4.000000,-3.000000,-54.000000,-143.000000,-65.000000,-2.000000,9345.000000,30.000000
2019-12-14,Chelsea,0 - 1,Bournemouth,L,11.000000,-1.000000,-10.000000,32.000000,16.900000,31.000000,22.000000,-18.000000,-3.000000,0.820000,0.580000,235.000000,94.000000,3.700000,6.180000,2.480000,0.010000,0.010000,-11.000000,-0.290000,-67.000000,-57.000000,-0.122000,4.000000,10.500000,9.400000,186.000000,582.000000,451.000000,422.000000,11.110000,346.000000,21.000000,16.000000,6.000000,51.000000,1.340000,44.000000,3.000000,-2.000000,2.000000,100.000000,-127.000000,-20.000000,-5.000000,8505.000000,-46.000000
2019-12-14,Leicester City,1 - 1,Norwich City,D,13.000000,2.000000,-15.000000,41.000000,8.300000,40.000000,30.000000,-25.000000,0.000000,1.050000,0.790000,124.000000,57.000000,3.700000,3.270000,1.500000,0.050000,0.140000,-34.000000,-0.890000,-75.000000,-34.000000,0.091000,8.000000,21.000000,2.000000,99.000000,356.000000,339.000000,225.000000,5.920000,158.000000,16.000000,3.000000,1.000000,75.000000,1.970000,60.000000,4.000000,0.000000,1.000000,44.000000,-112.000000,39.000000,-3.000000,2796.000000,-11.000000
2019-12-14,Sheffield Utd,2 - 0,Aston Villa,W,5.000000,4.000000,-9.000000,19.000000,-0.800000,-4.000000,-7.000000,-7.000000,1.000000,-0.100000,-0.180000,-100.000000,-37.000000,-1.300000,-2.630000,-0.970000,0.010000,0.050000,-28.000000,-0.730000,-34.000000,-10.000000,0.084000,6.000000,15.800000,-1.600000,-95.000000,104.000000,25.000000,-210.000000,-5.530000,-147.000000,-2.000000,1.000000,-8.000000,-10.000000,-0.270000,-4.000000,0.000000,2.000000,-2.000000,4.000000,-107.000000,6.000000,-17.000000,1114.000000,9.000000
2019-12-14,Burnley,1 - 0,Newcastle Utd,W,4.000000,-2.000000,-2.000000,10.000000,2.800000,3.000000,1.000000,1.000000,-3.000000,0.080000,0.030000,-13.000000,-3.000000,0.300000,-0.340000,-0.080000,0.000000,0.010000,-8.000000,-0.210000,-31.000000,-22.000000,0.006000,4.000000,10.600000,-4.100000,-30.000000,16.000000,60.000000,-26.000000,-0.680000,-25.000000,-19.000000,6.000000,1.000000,5.000000,0.130000,3.000000,0.000000,-1.000000,1.000000,-53.000000,74.000000,-41.000000,-6.000000,-114.000000,-47.000000
2019-12-14,Southampton,0 - 1,West Ham,L,5.000000,-2.000000,-3.000000,13.000000,5.300000,2.000000,-4.000000,-9.000000,3.000000,0.050000,-0.110000,83.000000,12.000000,-3.900000,2.190000,0.320000,-0.010000,0.000000,-2.000000,-0.050000,-15.000000,-17.000000,-0.030000,2.000000,5.300000,-1.200000,15.000000,9.000000,68.000000,84.000000,2.220000,25.000000,22.000000,11.000000,20.000000,-11.000000,-0.290000,-16.000000,4.000000,2.000000,3.000000,13.000000,61.000000,4.000000,9.000000,1078.000000,115.000000
2019-12-15,Wolves,1 - 2,Tottenham,L,-1.000000,3.000000,-2.000000,0.000000,-3.900000,-7.000000,-5.000000,-23.000000,-1.000000,-0.180000,-0.140000,14.000000,-13.000000,-4.000000,0.370000,-0.340000,-0.020000,-0.020000,-7.000000,-0.190000,-52.000000,-50.000000,-0.081000,5.000000,13.100000,-1.600000,0.000000,-127.000000,-1173.000000,-4.000000,-0.100000,-53.000000,16.000000,1.000000,4.000000,-2.000000,-0.050000,-7.000000,-4.000000,-4.000000,3.000000,-22.000000,-52.000000,4.000000,-10.000000,-1936.000000,35.000000
2019-12-15,Manchester Utd,1 - 1,Everton,D,5.000000,2.000000,-7.000000,17.000000,7.000000,23.000000,11.000000,-3.000000,-3.000000,0.600000,0.290000,63.000000,45.000000,4.600000,1.650000,1.180000,0.010000,0.020000,-20.000000,-0.520000,-20.000000,-3.000000,0.102000,4.000000,10.500000,5.800000,85.000000,329.000000,241.000000,201.000000,5.290000,244.000000,10.000000,-27.000000,-10.000000,38.000000,1.000000,33.000000,3.000000,-7.000000,1.000000,-64.000000,44.000000,21.000000,-3.000000,3874.000000,-40.000000
2019-12-15,Arsenal,0 - 3,Manchester City,L,-12.000000,11.000000,1.000000,-25.000000,-12.900000,-44.000000,-34.000000,24.000000,1.000000,-1.160000,-0.900000,-329.000000,-102.000000,2.200000,-8.660000,-2.680000,0.000000,-0.010000,13.000000,0.340000,82.000000,70.000000,0.082000,-7.000000,-18.400000,-5.100000,-273.000000,-795.000000,-765.000000,-597.000000,-15.710000,-503.000000,-44.000000,-26.000000,0.000000,-82.000000,-2.160000,-59.000000,-10.000000,-3.000000,2.000000,8.000000,170.000000,17.000000,-5.000000,-7615.000000,116.000000
2019-12-16,Crystal Palace,1 - 1,Brighton,D,2.000000,-4.000000,2.000000,2.000000,-7.700000,-6.000000,-4.000000,3.000000,0.000000,-0.160000,-0.100000,-84.000000,-21.000000,1.200000,-2.210000,-0.560000,0.000000,-0.030000,-4.000000,-0.100000,5.000000,6.000000,0.021000,1.000000,2.600000,-4.100000,-74.000000,-230.000000,-261.000000,-174.000000,-4.580000,-170.000000,9.000000,-13.000000,-2.000000,-10.000000,-0.260000,-4.000000,0.000000,0.000000,-1.000000,21.000000,44.000000,-22.000000,-3.000000,-3465.000000,35.000000
2019-12-21,Everton,0 - 0,Arsenal,D,-1.000000,-4.000000,5.000000,-7.000000,-4.800000,-14.000000,-3.000000,-12.000000,-2.000000,-0.360000,-0.080000,64.000000,11.000000,-2.600000,1.690000,0.290000,-0.040000,-0.110000,8.000000,0.210000,-44.000000,-48.000000,-0.149000,-1.000000,-2.600000,-5.500000,31.000000,-88.000000,19.000000,74.000000,1.950000,21.000000,-4.000000,18.000000,4.000000,-20.000000,-0.520000,-14.000000,1.000000,-1.000000,-7.000000,50.000000,-26.000000,35.000000,-4.000000,-2384.000000,43.000000
2019-12-21,Newcastle Utd,1 - 0,Crystal Palace,W,0.000000,1.000000,-1.000000,1.000000,-5.900000,9.000000,9.000000,4.000000,1.000000,0.240000,0.230000,25.000000,11.000000,0.800000,0.660000,0.290000,0.030000,0.080000,8.000000,0.210000,21.000000,14.000000,0.001000,1.000000,2.600000,-2.300000,40.000000,-99.000000,-286.000000,62.000000,1.630000,75.000000,-6.000000,8.000000,1.000000,7.000000,0.190000,5.000000,-2.000000,4.000000,3.000000,-37.000000,-37.000000,16.000000,-2.000000,-1861.000000,-56.000000
2019-12-21,Aston Villa,1 - 3,Southampton,L,-6.000000,1.000000,5.000000,-17.000000,-5.400000,-11.000000,0.000000,15.000000,-3.000000,-0.290000,0.000000,-44.000000,-23.000000,-1.800000,-1.160000,-0.610000,-0.010000,-0.020000,7.000000,0.180000,12.000000,6.000000,-0.004000,-2.000000,-5.300000,1.200000,28.000000,-90.000000,-84.000000,18.000000,0.470000,53.000000,-26.000000,-12.000000,-12.000000,-2.000000,-0.050000,8.000000,-5.000000,-4.000000,-1.000000,-95.000000,31.000000,-41.000000,9.000000,-2195.000000,-105.000000
2019-12-21,Brighton,0 - 1,Sheffield Utd,L,-5.000000,2.000000,3.000000,-13.000000,9.100000,-1.000000,-1.000000,-4.000000,0.000000,-0.030000,-0.030000,103.000000,28.000000,-0.900000,2.710000,0.740000,-0.030000,-0.070000,15.000000,0.390000,23.000000,11.000000,-0.047000,-4.000000,-10.500000,6.800000,61.000000,96.000000,242.000000,155.000000,4.080000,110.000000,8.000000,7.000000,6.000000,5.000000,0.130000,-3.000000,0.000000,-4.000000,1.000000,17.000000,13.000000,39.000000,4.000000,3309.000000,56.000000
2019-12-21,Norwich City,1 - 2,Wolves,L,-10.000000,-8.000000,18.000000,-38.000000,1.000000,-24.000000,-16.000000,7.000000,1.000000,-0.630000,-0.420000,-44.000000,-18.000000,-1.000000,-1.160000,-0.480000,-0.040000,-0.130000,35.000000,0.920000,81.000000,49.000000,-0.028000,-8.000000,-21.000000,1.300000,-28.000000,-134.000000,889.000000,-55.000000,-1.450000,-10.000000,-22.000000,5.000000,-5.000000,-48.000000,-1.260000,-21.000000,-5.000000,-6.000000,-2.000000,11.000000,105.000000,7.000000,15.000000,599.000000,34.000000
2019-12-21,Bournemouth,0 - 1,Burnley,L,-6.000000,-2.000000,8.000000,-20.000000,2.400000,-3.000000,-6.000000,11.000000,3.000000,-0.080000,-0.160000,0.000000,-8.000000,-2.100000,0.000000,-0.210000,-0.010000,-0.020000,15.000000,0.390000,23.000000,10.000000,-0.041000,-10.000000,-26.300000,5.000000,4.000000,122.000000,255.000000,-1.000000,-0.030000,1.000000,6.000000,-6.000000,-7.000000,-7.000000,-0.190000,-11.000000,2.000000,5.000000,-4.000000,9.000000,-9.000000,36.000000,9.000000,1993.000000,115.000000
2019-12-21,Manchester City,3 - 1,Leicester City,W,8.000000,-5.000000,-3.000000,19.000000,9.300000,35.000000,21.000000,21.000000,1.000000,0.920000,0.560000,197.000000,65.000000,-0.300000,5.180000,1.710000,0.020000,0.050000,-6.000000,-0.160000,-19.000000,-22.000000,-0.037000,4.000000,10.500000,5.800000,160.000000,679.000000,669.000000,352.000000,9.260000,314.000000,30.000000,22.000000,0.000000,54.000000,1.420000,29.000000,7.000000,10.000000,2.000000,-113.000000,-157.000000,-82.000000,6.000000,5974.000000,-136.000000
2019-12-22,Watford,2 - 0,Manchester Utd,W,-10.000000,-2.000000,12.000000,-32.000000,-13.700000,-30.000000,-22.000000,7.000000,3.000000,-0.790000,-0.580000,-118.000000,-86.000000,-10.100000,-3.100000,-2.260000,-0.030000,-0.030000,28.000000,0.730000,41.000000,17.000000,-0.073000,-4.000000,-10.500000,-10.200000,-114.000000,-474.000000,-514.000000,-265.000000,-6.980000,-256.000000,-14.000000,8.000000,13.000000,-51.000000,-1.350000,-46.000000,-6.000000,3.000000,3.000000,70.000000,-8.000000,11.000000,5.000000,-5700.000000,-4.000000
2019-12-22,Tottenham,0 - 2,Chelsea,L,-4.000000,5.000000,-1.000000,-7.000000,-8.500000,-13.000000,-7.000000,24.000000,3.000000,-0.350000,-0.180000,-180.000000,-55.000000,1.400000,-4.740000,-1.450000,0.020000,0.040000,-7.000000,-0.180000,57.000000,65.000000,0.208000,-1.000000,-2.600000,-4.000000,-126.000000,-340.000000,-239.000000,-280.000000,-7.370000,-209.000000,1.000000,-15.000000,4.000000,-21.000000,-0.550000,-21.000000,4.000000,4.000000,0.000000,-4.000000,84.000000,-9.000000,2.000000,-4811.000000,-65.000000
2019-12-26,Tottenham,2 - 1,Brighton,W,7.000000,-3.000000,-4.000000,18.000000,0.000000,21.000000,15.000000,25.000000,1.000000,0.550000,0.400000,-17.000000,18.000000,5.300000,-0.450000,0.470000,0.050000,0.090000,-7.000000,-0.180000,8.000000,16.000000,0.073000,-1.000000,-2.600000,-0.100000,0.000000,51.000000,-20.000000,3.000000,0.080000,18.000000,12.000000,-4.000000,3.000000,25.000000,0.660000,16.000000,7.000000,10.000000,1.000000,36.000000,29.000000,-40.000000,-5.000000,247.000000,-64.000000
2019-12-26,Bournemouth,1 - 1,Arsenal,D,-5.000000,-7.000000,12.000000,-22.000000,-10.200000,-18.000000,-11.000000,-10.000000,-2.000000,-0.470000,-0.290000,-17.000000,-28.000000,-5.700000,-0.440000,-0.740000,-0.040000,-0.080000,17.000000,0.450000,-7.000000,-21.000000,-0.113000,-5.000000,-13.100000,-7.800000,-18.000000,-221.000000,-171.000000,-63.000000,-1.660000,-43.000000,-18.000000,-6.000000,-10.000000,-27.000000,-0.710000,-25.000000,1.000000,1.000000,-8.000000,-24.000000,89.000000,44.000000,0.000000,-3512.000000,73.000000
